event_url,event_name,cancelled,series_event,listing_date_text,start_date,end_date,listing_year,competition_group_raw,competition_group,team_count,division,gender_raw,gender,schedule_url
https://play.usaultimate.org/events/North-Central-Mixed-Masters-Regional-Championship-2018,North Central Mixed Masters Regional Championship,False,True,"Jun 23, 2018 - Jun 24, 2018",2018-06-23,2018-06-24,2018,Masters - Mixed [4],Masters - Mixed,4,Masters,Mixed,Mixed,
https://play.usaultimate.org/events/North-Central-Mixed-Regional-Championship-2018,North Central Mixed Regional Championship,False,True,"Sep 22, 2018 - Sep 23, 2018",2018-09-22,2018-09-23,2018,Club - Mixed [16],Club - Mixed,16,Club,Mixed,Mixed,https://play.usaultimate.org/events/North-Central-Mixed-Regional-Championship-2018/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/North-Central-Womens-Grand-Masters-Regional-Championship-2018,North Central Women's Grand Masters Regional Championship,False,True,"Jun 23, 2018 - Jun 24, 2018",2018-06-23,2018-06-24,2018,Grand Masters - Women [0],Grand Masters - Women,0,Grand Masters,Women,Women,
https://play.usaultimate.org/events/North-Central-Womens-Masters-Regional-Championship-2018,North Central Women's Masters Regional Championship,False,True,"Jun 23, 2018 - Jun 24, 2018",2018-06-23,2018-06-24,2018,Masters - Women [5],Masters - Women,5,Masters,Women,Women,
https://play.usaultimate.org/events/North-Central-Womens-Regional-Championship-2018,North Central Women's Regional Championship,False,True,"Sep 22, 2018 - Sep 23, 2018",2018-09-22,2018-09-23,2018,Club - Women [9],Club - Women,9,Club,Women,Women,https://play.usaultimate.org/events/North-Central-Womens-Regional-Championship-2018/schedule/women/Club-Women/
https://play.usaultimate.org/events/North-College-Mixed-Regional-2018,North College Mixed Regional Championship,False,True,"Nov 10, 2018 - Nov 11, 2018",2018-11-10,2018-11-11,2018,College - Mixed [15],College - Mixed,15,College,Mixed,Mixed,https://play.usaultimate.org/events/North-College-Mixed-Regional-2018/schedule/mixed/CollegeMixed/
https://play.usaultimate.org/events/Northeast-College-Mixed-Regional-2018,Northeast College Mixed Regional Championship,False,True,"Nov 03, 2018 - Nov 04, 2018",2018-11-03,2018-11-04,2018,College - Mixed [31],College - Mixed,31,College,Mixed,Mixed,https://play.usaultimate.org/events/Northeast-College-Mixed-Regional-2018/schedule/mixed/CollegeMixed/
https://play.usaultimate.org/events/Northeast-Mens-Regional-Championship-2018,Northeast Men's Regional Championship,False,True,"Sep 22, 2018 - Sep 23, 2018",2018-09-22,2018-09-23,2018,Club - Men [16],Club - Men,16,Club,Men,Men,https://play.usaultimate.org/events/Northeast-Mens-Regional-Championship-2018/schedule/men/Club-Men/
https://play.usaultimate.org/events/Northeast-Mixed-Regional-Championship-2018,Northeast Mixed Regional Championship,False,True,"Sep 22, 2018 - Sep 23, 2018",2018-09-22,2018-09-23,2018,Club - Mixed [16],Club - Mixed,16,Club,Mixed,Mixed,https://play.usaultimate.org/events/Northeast-Mixed-Regional-Championship-2018/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/Northeast-Womens-Regional-Championship-2018,Northeast Women's Regional Championship,False,True,"Sep 22, 2018 - Sep 23, 2018",2018-09-22,2018-09-23,2018,Club - Women [10],Club - Women,10,Club,Women,Women,https://play.usaultimate.org/events/Northeast-Womens-Regional-Championship-2018/schedule/women/Club-Women/
https://play.usaultimate.org/events/Northwest-College-Mixed-2018,Northwest College Mixed Regional Championship,False,True,"Nov 03, 2018 - Nov 04, 2018",2018-11-03,2018-11-04,2018,College - Mixed [7],College - Mixed,7,College,Mixed,Mixed,https://play.usaultimate.org/events/Northwest-College-Mixed-2018/schedule/mixed/CollegeMixed/
https://play.usaultimate.org/events/Northwest-Mens-Regional-Championship-2018,Northwest Men's Regional Championship,False,True,"Sep 22, 2018 - Sep 23, 2018",2018-09-22,2018-09-23,2018,Club - Men [8],Club - Men,8,Club,Men,Men,https://play.usaultimate.org/events/Northwest-Mens-Regional-Championship-2018/schedule/men/Club-Men/
https://play.usaultimate.org/events/Northwest-Mixed-Regional-Championship-2018,Northwest Mixed Regional Championship,False,True,"Sep 22, 2018 - Sep 23, 2018",2018-09-22,2018-09-23,2018,Club - Mixed [16],Club - Mixed,16,Club,Mixed,Mixed,https://play.usaultimate.org/events/Northwest-Mixed-Regional-Championship-2018/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/Northwest-Plains-Mens-Sectional-Championship-2018,Northwest Plains Men's Sectional Championship,False,True,"Sep 08, 2018 - Sep 09, 2018",2018-09-08,2018-09-09,2018,Club - Men [13],Club - Men,13,Club,Men,Men,https://play.usaultimate.org/events/Northwest-Plains-Mens-Sectional-Championship-2018/schedule/men/Club-Men/
https://play.usaultimate.org/events/Northwest-Plains-Mixed-Sectional-Championship-2018,Northwest Plains Mixed Sectional Championship,False,True,"Sep 08, 2018 - Sep 09, 2018",2018-09-08,2018-09-09,2018,Club - Mixed [15],Club - Mixed,15,Club,Mixed,Mixed,https://play.usaultimate.org/events/Northwest-Plains-Mixed-Sectional-Championship-2018/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/Northwest-Plains-Womens-Sectional-Championship-2018,Northwest Plains Women's Sectional Championship,False,True,"Sep 08, 2018 - Sep 09, 2018",2018-09-08,2018-09-09,2018,Club - Women [4],Club - Women,4,Club,Women,Women,https://play.usaultimate.org/events/Northwest-Plains-Womens-Sectional-Championship-2018/schedule/women/Club-Women/
https://play.usaultimate.org/events/Northwest-Womens-Regional-Championship-2018,Northwest Women's Regional Championship,False,True,"Sep 22, 2018 - Sep 23, 2018",2018-09-22,2018-09-23,2018,Club - Women [8],Club - Women,8,Club,Women,Women,https://play.usaultimate.org/events/Northwest-Womens-Regional-Championship-2018/schedule/women/Club-Women/
